VariableCountDepth_0,java.util.ArrayList.addAll(java.util.Collection),MethodInvocationsDepth_0,input2,java.util.Collection<?>,input1,input0,ReassignmentsDepth_0,java.util.ArrayList,BinaryOperatorsDepth_0,BranchCount,java.util.Vector,java.util.concurrent.CopyOnWriteArrayList.addAll(java.util.Collection),java.util.LinkedList,java.util.ArrayList.addAll(int | java.util.Collection),LoopCount,ThreadUsage,CyclomaticComplexity,java.util.concurrent.CopyOnWriteArrayList.addAll(int | java.util.Collection),LiteralCountDepth_0,java.util.LinkedList.addAll(java.util.Collection),int,ReturnType_void,ImportsUsed,AssignmentsDepth_0,java.util.LinkedList.addAll(int | java.util.Collection),VariableDeclarationsDepth_0,java.util.Vector.addAll(java.util.Collection),java.util.Vector.addAll(int | java.util.Collection),java.util.concurrent.CopyOnWriteArrayList,EnergyUsed,Filename
0,0,1,21,1,1,258,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,4.094636000001627E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_358
0,0,1,16,1,1,105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.671786666667079E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_260
0,0,1,0,1,338.58183087687746,63.289320423621426,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.4912988000006104E-4,Vector_addAll_java_util_Collection_1255
0,0,1,0,1,383,221,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.4694002077815185E-4,Vector_addAll_java_util_Collection_1427
0,0,1,359,1,1,689,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.4976771338955584E-4,ArrayList_addAll_int_java_util_Collection_1696
0,0,1,110,1,1,230,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.3472163919093797E-4,Vector_addAll_int_java_util_Collection_1165
0,0,1,883,1,1,1117,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,3.363671541657071E-4,ArrayList_addAll_int_java_util_Collection_1776
0,0,1,0,1,1012,1064,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.3586428753486603E-4,Vector_addAll_java_util_Collection_1211
0,0,1,0,1,72,533,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.186276000000362E-5,Vector_addAll_java_util_Collection_1322
0,1,1,0,1,26,216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.769164000002396E-5,ArrayList_addAll_java_util_Collection_1478
0,0,1,369,1,1,656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,4.3952814580281677E-4,LinkedList_addAll_int_java_util_Collection_23
0,0,1,185.69622768597446,1,1,2.9416638438720923,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,8.747881158333234E-5,LinkedList_addAll_int_java_util_Collection_74
0,0,1,0,1,434,79,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.440010063683909E-4,LinkedList_addAll_java_util_Collection_742
0,0,1,0,1,199,208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,6.388809333334697E-5,CopyOnWriteArrayList_addAll_java_util_Collection_610
0,0,1,0,1,106,149,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.666461000000709E-5,CopyOnWriteArrayList_addAll_java_util_Collection_599
0,0,1,229.53,1,1,227.58809,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.44236666666499E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_396
0,0,1,260,1,1,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,8.475427033333876E-5,Vector_addAll_int_java_util_Collection_1096
0,0,1,145.79116676164867,1,1,26.336968649610505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,4.091647000001103E-5,Vector_addAll_int_java_util_Collection_1026
0,0,1,0,1,322,182,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.78969887449922E-4,LinkedList_addAll_java_util_Collection_846
0,1,1,0,1,71,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.1800174999998486E-5,ArrayList_addAll_java_util_Collection_1480
0,0,1,549,1,1,771,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.4844251607307905E-4,ArrayList_addAll_int_java_util_Collection_1793
0,1,1,0,1,44,591,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4.599537818180662E-5,ArrayList_addAll_java_util_Collection_1538
0,0,1,0,1,24.872435,84.01519,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.7711886666656942E-5,CopyOnWriteArrayList_addAll_java_util_Collection_671
0,0,1,157.52882970912327,1,1,112.66344695836484,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.587053333331521E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_294
0,0,1,0,1,234.82591,16.893185,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.207438999997976E-5,Vector_addAll_java_util_Collection_1374
0,0,1,0,1,157,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.990395333331738E-5,CopyOnWriteArrayList_addAll_java_util_Collection_713
0,0,1,162,1,1,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.293200999999499E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_284
0,1,1,0,1,213.34412264765493,190.7750561087867,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.6477112499992473E-5,ArrayList_addAll_java_util_Collection_1505
0,0,1,140,1,1,281,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.3718964000004283E-4,CopyOnWriteArrayList_addAll_int_java_util_Collection_350
0,0,1,0,1,243,314,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,7.450975999999274E-5,CopyOnWriteArrayList_addAll_java_util_Collection_585
0,0,1,189.26672031961803,1,1,175.53500768479125,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,9.235910999996122E-5,ArrayList_addAll_int_java_util_Collection_1744
0,0,1,66,1,1,592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.46549521864489E-4,Vector_addAll_int_java_util_Collection_1197
0,0,1,0,1,449,630,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,4.890637983189801E-4,LinkedList_addAll_java_util_Collection_728
0,0,1,53,1,1,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.481936800002586E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_368
0,0,1,51.32243158866516,1,1,79.09165658619128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.9131226666666207E-5,Vector_addAll_int_java_util_Collection_1053
0,0,1,0,1,125,219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.397553999999218E-5,CopyOnWriteArrayList_addAll_java_util_Collection_603
0,0,1,113.93770698156689,1,1,77.58680899990239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.483036507083222E-4,LinkedList_addAll_int_java_util_Collection_89
0,0,1,0,1,27.76756534799226,187.30689148495762,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,7.135203199996613E-5,CopyOnWriteArrayList_addAll_java_util_Collection_539
0,0,1,0,1,374,193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.6281756851081416E-4,Vector_addAll_java_util_Collection_1314
0,0,1,393,1,1,530,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.8610108077706024E-4,Vector_addAll_int_java_util_Collection_983
0,0,1,0,1,197,181,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.174987055929052E-4,LinkedList_addAll_java_util_Collection_752
0,0,1,52.51640026817564,1,1,254.4273844014451,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,5.1806557575764604E-5,Vector_addAll_int_java_util_Collection_1010
0,0,1,175.86242092474262,1,1,164.27349283893193,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,8.964834714287595E-5,ArrayList_addAll_int_java_util_Collection_1753
0,0,1,115,1,1,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,7.087648401708252E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_283
0,0,1,45,1,1,241,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.772732000002695E-5,Vector_addAll_int_java_util_Collection_1095
0,0,1,307,1,1,451,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.3178832463629546E-4,Vector_addAll_int_java_util_Collection_1056
0,0,1,92,1,1,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,4.379243999999744E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_355
0,0,1,0,1,139.78241,50.109676,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,9.56473700000015E-5,LinkedList_addAll_java_util_Collection_880
0,0,1,445,1,1,510,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.0225908719698687E-4,Vector_addAll_int_java_util_Collection_988
0,0,1,0,1,130,250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.0792098463709629E-4,Vector_addAll_java_util_Collection_1338
0,0,1,176,1,1,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,7.182157777777724E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_379
0,0,1,0,1,216,126,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,7.080033986784131E-5,Vector_addAll_java_util_Collection_1333
0,0,1,726,1,1,929,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,6.968787092081591E-4,LinkedList_addAll_int_java_util_Collection_193
0,0,1,0,1,305,257,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.9843788254142446E-4,LinkedList_addAll_java_util_Collection_927
0,0,1,0,1,352.93689538721384,152.1929877724133,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.556282999998075E-5,Vector_addAll_java_util_Collection_1259
0,0,1,122.06021,1,1,63.092724,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.125711333331613E-5,Vector_addAll_int_java_util_Collection_1137
0,0,1,117,1,1,116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.5269360000002054E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_434
0,0,1,73.09144554553264,1,1,23.863594039391977,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.843008888888613E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_325
0,0,1,134.01387,1,1,67.77667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.8002600000011928E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_429
0,0,1,503,1,1,167,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.388166160205775E-4,ArrayList_addAll_int_java_util_Collection_1810
0,1,1,0,1,80.50435904507965,92.17450925418692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4.0595740000062515E-5,ArrayList_addAll_java_util_Collection_1517
0,1,1,0,1,118,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.913433333330128E-5,ArrayList_addAll_java_util_Collection_1571
0,0,1,232.05170343088363,1,1,203.52947657191322,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.0005570999999691E-4,Vector_addAll_int_java_util_Collection_1036
0,0,1,124,1,1,235,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.553241333332456E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_249
0,0,1,134.87607,1,1,35.310776,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.249289600000096E-5,ArrayList_addAll_int_java_util_Collection_1859
0,0,1,265.96487,1,1,172.2145,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.718718191305285E-5,Vector_addAll_int_java_util_Collection_1133
0,1,1,0,1,63.38249485101605,192.35747242060097,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3.265712800002075E-5,ArrayList_addAll_java_util_Collection_1506
0,0,1,363,1,1,459,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.5638357749424956E-4,ArrayList_addAll_int_java_util_Collection_1822
0,0,1,129,1,1,332,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.0164596796464661E-4,ArrayList_addAll_int_java_util_Collection_1897
0,0,1,808,1,1,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.972913755158818E-4,Vector_addAll_int_java_util_Collection_967
0,1,1,0,1,1005,96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3.6120800245177166E-4,ArrayList_addAll_java_util_Collection_1446
0,0,1,0,1,63,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,5.705494666666103E-5,CopyOnWriteArrayList_addAll_java_util_Collection_580
0,0,1,113,1,1,219,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,4.399949000006018E-5,ArrayList_addAll_int_java_util_Collection_1896
0,0,1,6,1,1,858,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,7.095850370371611E-5,LinkedList_addAll_int_java_util_Collection_207
0,0,1,0,1,276,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.696700000000016E-5,CopyOnWriteArrayList_addAll_java_util_Collection_673
0,0,1,0,1,64,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,6.08216400000189E-5,CopyOnWriteArrayList_addAll_java_util_Collection_578
0,0,1,0,1,152,82,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.9544473206540516E-4,LinkedList_addAll_java_util_Collection_921
0,0,1,95.34470907260072,1,1,42.08577716510735,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.76863533333623E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_320
0,0,1,0,1,201.83022908320555,155.43394787950368,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.384083584285802E-4,LinkedList_addAll_java_util_Collection_798
0,0,1,96.96566,1,1,4.189506,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.941423333325171E-5,Vector_addAll_int_java_util_Collection_1115
0,0,1,33,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,5.651786666669068E-5,LinkedList_addAll_int_java_util_Collection_107
0,0,1,0,1,66.08894,233.88242,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.0253670897958692E-4,LinkedList_addAll_java_util_Collection_890
0,0,1,134.21281,1,1,68.68026,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,8.906623833332864E-5,LinkedList_addAll_int_java_util_Collection_186
0,0,1,417,1,1,368,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.3649305114977814E-4,LinkedList_addAll_int_java_util_Collection_115
0,0,1,0,1,187.2848769126585,62.343543358026174,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.9088674317950175E-4,LinkedList_addAll_java_util_Collection_789
0,0,1,506,1,1,730,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.3043409961068402E-4,Vector_addAll_int_java_util_Collection_1167
0,0,1,0,1,144,151,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.1591469999984836E-5,CopyOnWriteArrayList_addAll_java_util_Collection_690
0,0,1,423,1,1,106,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.6576946538383923E-4,ArrayList_addAll_int_java_util_Collection_1901
0,0,1,297,1,1,624,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.470563909122398E-4,Vector_addAll_int_java_util_Collection_1170
0,0,1,66.22164915228994,1,1,334.246295264603,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,5.165989090905483E-5,Vector_addAll_int_java_util_Collection_1014
0,0,1,0,1,6.3475993122644505,146.6269810949043,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,5.184020606060531E-5,LinkedList_addAll_java_util_Collection_782
0,0,1,0,1,313,102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,3.746103333333546E-5,Vector_addAll_java_util_Collection_1426
0,0,1,25.79248362648975,1,1,57.48250660573269,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.1902562500026754E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_319
0,0,1,519,1,1,374,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.8327709108419485E-4,Vector_addAll_int_java_util_Collection_1002
0,0,1,0,1,47.304447,86.93956,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,5.189912499999991E-5,CopyOnWriteArrayList_addAll_java_util_Collection_655
0,0,1,87.77266219201641,1,1,33.82499429267754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.0792349529684259E-4,LinkedList_addAll_int_java_util_Collection_90
0,0,1,0,1,117.739845,145.87552,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.132949999999255E-5,CopyOnWriteArrayList_addAll_java_util_Collection_654
0,0,1,748,1,1,343,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.5272934341024945E-4,ArrayList_addAll_int_java_util_Collection_1887
0,0,1,262.0927178410602,1,1,22.771062944914807,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,4.0245657142839356E-5,ArrayList_addAll_int_java_util_Collection_1741
0,0,1,299.622,1,1,22.659937,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.2107790399998317E-4,Vector_addAll_int_java_util_Collection_1109
0,0,1,0,1,89.340630637007,151.41880985778585,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.4139260000010845E-5,CopyOnWriteArrayList_addAll_java_util_Collection_552
0,0,1,0,1,14.160415,272.26688,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,5.5266306666647624E-5,Vector_addAll_java_util_Collection_1345
0,0,1,0,1,147.57314,18.592005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2.42672213333329E-5,Vector_addAll_java_util_Collection_1377
0,0,1,0,1,49.10056696951061,37.71445186082077,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,6.137792888889736E-5,LinkedList_addAll_java_util_Collection_809
0,0,1,364,1,1,497,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.677084724812264E-4,ArrayList_addAll_int_java_util_Collection_1710
0,0,1,191,1,1,677,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.402396276923281E-4,Vector_addAll_int_java_util_Collection_975
0,0,1,14.379197,1,1,72.12567,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1.6537351999999374E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_419
0,0,1,165,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.066471333334145E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_479
0,0,1,7,1,1,271,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.502590400003828E-5,LinkedList_addAll_int_java_util_Collection_30
0,0,1,0,1,85,611,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.386623897105888E-4,LinkedList_addAll_java_util_Collection_919
0,0,1,0,1,226,208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,5.5203240000021965E-5,CopyOnWriteArrayList_addAll_java_util_Collection_482
0,0,1,401,1,1,337,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.6814508552901964E-4,LinkedList_addAll_int_java_util_Collection_122
0,0,1,375,1,1,636,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.5916080707798645E-4,ArrayList_addAll_int_java_util_Collection_1715
0,0,1,103.93577,1,1,75.12322,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,5.716582666665393E-5,ArrayList_addAll_int_java_util_Collection_1835
0,0,1,0,1,198.55379,226.2606,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.1152686666665735E-4,LinkedList_addAll_java_util_Collection_877
0,0,1,11.497925206827428,1,1,58.889918114186855,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.5842477777769097E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_322
0,0,1,277,1,1,40,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,9.795829999993051E-5,ArrayList_addAll_int_java_util_Collection_1909
0,0,1,0,1,432,814,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.592588205158691E-4,Vector_addAll_java_util_Collection_1423
0,0,1,0,1,201,411,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.1876160909123068E-4,Vector_addAll_java_util_Collection_1243
0,1,1,0,1,1085,655,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3.092698208483738E-4,ArrayList_addAll_java_util_Collection_1451
0,0,1,0,1,171.49352692110725,132.5067012703875,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.0812441325962424E-4,Vector_addAll_java_util_Collection_1277
0,0,1,359,1,1,141,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,7.405629238091761E-5,ArrayList_addAll_int_java_util_Collection_1803
0,0,1,45.79611209485532,1,1,129.41674354174555,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,7.008061090908206E-5,Vector_addAll_int_java_util_Collection_1041
0,0,1,187.63290203411626,1,1,59.25107858733119,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.191508940030416E-4,ArrayList_addAll_int_java_util_Collection_1739
0,0,1,0,1,676,897,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,3.720007897325155E-4,Vector_addAll_java_util_Collection_1411
0,0,1,0,1,58.7316121822715,109.08480187521414,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.434697714284994E-5,CopyOnWriteArrayList_addAll_java_util_Collection_548
0,0,1,509,1,1,102,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.1481866222222582E-4,ArrayList_addAll_int_java_util_Collection_1716
0,0,1,0,1,77,965,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.5505159500425424E-4,Vector_addAll_java_util_Collection_1297
0,0,1,0,1,29.726523219822106,68.84226162479379,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,6.358264521073704E-5,Vector_addAll_java_util_Collection_1288
0,1,1,0,1,299,456,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1.0194495333333786E-4,ArrayList_addAll_java_util_Collection_1581
0,0,1,0,1,853,856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,3.34762080658956E-4,Vector_addAll_java_util_Collection_1399
0,0,1,47.756863,1,1,11.472868,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.7989479999996546E-5,ArrayList_addAll_int_java_util_Collection_1864
0,0,1,174,1,1,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,3.197052142856722E-5,Vector_addAll_int_java_util_Collection_1084
0,0,1,78.4233787789826,1,1,160.90182650002254,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.9957226666689774E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_316
0,0,1,109.52104939130719,1,1,182.4571590479597,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.526610666662843E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_298
0,0,1,0,1,46,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.6355885714282127E-5,CopyOnWriteArrayList_addAll_java_util_Collection_712
0,1,1,0,1,797,616,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3.241100756881146E-4,ArrayList_addAll_java_util_Collection_1554
0,0,1,337.76266,1,1,245.89647,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,9.904467777776411E-5,Vector_addAll_int_java_util_Collection_1118
